project_code,project_name,sector,agency,state,cost_cr,physical_progress_pct,risk_score,tier,why
618225,Rehabilitation and up-gradation to 2 lane with paved shoulder from existing chainage km 134950 to km 166100 Design chainage km 116980 to km 146700 under 31 TF on Akhnoor-Poonch road NH-144A in the UT of Jammu & Kashmir under Project Sampark BRO on EPC mode Package-VI Job no NH-144A-J&K-2021-22-106,Roads & Highways,morth,Jammu and Kashmir,395.25,89.2,61.3,High,"24 months past original date; already rescheduled, 2.4y slip declared"
618226,Rehabilitation and upgradation to 2 lane with paved shoulder from existing chainage Km 30.053 to Km 49.150 design chainage Km 30.000 to Km 46.450 including Kandi Tunnel under 31 BRTF on Akhnoor-Poonch Road NH-144A Under Project Sampark in the UT of Jammu & Kashmir EPC modePackage-I Job no NH-144A-J&K-2020-21-83.,Roads & Highways,morth,Jammu and Kashmir,272.49,95.27,61.3,High,"20 months past original date; already rescheduled, 2.1y slip declared"
618025,Rehabiitation and upgradation from km 121/000 to 154/000 Nakrekal to Mallampally section of NH-365 to 2 lane with paved shoulders in the state of Telangana in the EPC mode,Roads & Highways,morth,Telangana,192.67,96.0,61.2,High,"6.6y past original commissioning date; already rescheduled, 6.8y slip declared"
618831,4L from Km 95.400 Udaipura to Km 147.450 Bhogu on NH-75 Sec-II,Roads & Highways,nhai,Jharkhand,1301.54,29.2,61.2,High,needs 8.9%/month to hit current date
705780,Bhatni - Aunrihar with electrification 125 km excl Indara - Mau 116.95 km,Railways,cmd / rvnl rvnl mor,Uttar Pradesh,2529.46,94.0,61.2,High,"2.3y past original commissioning date; already rescheduled, 2.3y slip declared"
612790,Power System Upgradation Project,Unknown,mangalore refinery and petrochemicals limited,Karnataka,385.0,90.4,61.1,High,8 months past original date
611047,"Construction of NTB complex including apron, taxi track and other associated civil works and electrical & mechanical installations towards Tawi River side at CA Jammu.",Aviation & Aviation Infrastructure,airport authority of india [aai],Jammu and Kashmir,861.37,58.35,61.1,High,1 months past original date; needs 10.3%/month to hit current date
618240,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Bewar- naer Karri village section Km0.00 to Km30.00 Pakage-I of NH-92 in state of Uttar Pradesh undergreen national Highway Corridor Project GNHCP with the loan assistance of world Bank on EPC mode.,Roads & Highways,morth,Uttar Pradesh,236.47,100.0,61.0,High,"2.3y past original commissioning date; already rescheduled, 2.4y slip declared"
619152,Bakhtiyarpur Km 153.300 to Mokama Km 197.900,Roads & Highways,nhai,Bihar,1898.84,99.95,61.0,High,"6.6y past original commissioning date; already rescheduled, 6.7y slip declared"
619077,6 laning of Balance Work of Chennai - Tada from km. 21.40 to km. 54.40,Roads & Highways,nhai,"Multi-States (Andhra Pradesh, Tamil Nadu)",472.37,100.0,61.0,High,"6.3y past original commissioning date; already rescheduled, 6.4y slip declared"
618205,"Construction of 4 lane with paved shoulder from Existing Ch. 14200 to 24320 Design Ch. 14200 to 24400, Ch. 33760 to 42780 Design Ch. 35300 to 44294 & Ch. 43440 to 47020 Design Ch. 44958 to 48500 Delina Flyover including construction of flyover length 1.704 km of total length 22.736 kms in AOR of 760 BRTF on road SRINAGAR BARAMULA URI NH-01 in the UT of Jammu & Kashmir under project BEACON, Border Roads Organization BRO Package-IJob No NH-1-J&K-2022-23-110",Roads & Highways,morth,Jammu and Kashmir,823.46,85.5,61.0,High,11 months past original date
618903,Maheshkunt -Saharsa-Purnea Pkg II,Roads & Highways,nhai,Bihar,1244.09,94.0,60.9,High,"5.6y past original commissioning date; already rescheduled, 5.8y slip declared"
618581,Hosur to Dhamrapuri Pkg-1 [Neraluru - Thorapalli Agraharam],Roads & Highways,nhai,"Multi-States (Karnataka, Tamil Nadu)",1828.66,78.7,60.9,High,"21 months past original date; already rescheduled, 2.3y slip declared"
618852,4L Sundar Nagar Bypass from Km.173.900 to Km.179.600 of NH-21,Roads & Highways,nhai,Himachal Pradesh,192.11,100.0,60.9,High,"2.1y past original commissioning date; already rescheduled, 2.2y slip declared"
617901,Widening of Pachpadra-Bagundi Section to 4 Lane from Km 73/60 to 95/70 of NH-25 on EPC mode in the state of Rajasthan.,Roads & Highways,morth,Rajasthan,194.88,98.58,60.9,High,19 months past original date
619318,4/6L Greenfield Ludhiana Rupnagar highway from Jn. with NE-5 village near to ManewalLudhiana to Jn. with NH-205 near Bheora Village Rupnagar from Km. 0.00 to Km. 37.7 including spur to Kharar with Ludhiana bypass of NH-205K Pkg-1,Roads & Highways,nhai,Punjab,1382.48,15.31,60.8,High,"19 months past original date; spend outruns works by 23pp; already rescheduled, 3.0y slip declared"
705562,Chhapra-Ballia - Patch doubling 65 km,Railways,caoc/ner ner mor,"Multi-States (Bihar, Uttar Pradesh)",1010.84,95.0,60.8,High,17 months past original date
617955,Widening to two lane with paved Shoulders from Km 40.00 to Km 75.00 Existing chainages of Mangalore - Tumkur section of NH-73 in the State of Karnataka on EPC Mode under Annual Plan 2021-22 Job No NH-73-KNT-2021-22-945,Roads & Highways,morth,Karnataka,718.52,85.0,60.8,High,16 months past original date
618427,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of Kafer- Lava More section from km 40.00 to km 61.100 of NH717-A on EPC under SARDP-NE A in state of West Bengal Pkg-VA,Roads & Highways,nhidcl,West Bengal,273.78,95.98,60.7,High,"3.2y past original commissioning date; already rescheduled, 3.7y slip declared"
702833,Kalyan-Dombivali Water Supply Infrastructure Project,Unknown,ministry of housing & urban affairs,Maharashtra,194.2,75.0,60.7,High,"2.7y past original commissioning date; already rescheduled, 2.8y slip declared; needs 24.5%/month to hit current date"
618418,Rehabilitation and up gradation of Nongstoin-Rambrai-Kyrshai road up to Meghalaya- Assam border from Km 0.335 to km 34.039 to 2-Lane under NHO - NE in the State of Meghalaya Package-1,Roads & Highways,nhidcl,Meghalaya,359.86,83.05,60.7,High,"2.2y past original commissioning date; already rescheduled, 2.6y slip declared"
705502,Wardha-Balharshah - 3rd line 132 km,Railways,caoc/cr cr mor,Maharashtra,2603.11,86.0,60.6,High,7 months past original date; cost already revised +88%
618103,Rehabilitation and upgradation from Km 22300 to 58635 of MudireddyPalle to Kadapa/Nellore Border via porumamilla Section of NH 167 Two Lane with paved Shoulder in,Roads & Highways,morth,Andhra Pradesh,279.29,90.33,60.5,High,3 months past original date
602538,Installation of FGD for 4x210 & 2x250 MW MTPS U 1-6,Unknown,damodar valley corporation,West Bengal,1106.0,97.0,60.5,High,"2.5y past original commissioning date; already rescheduled, 2.7y slip declared"
705528,Muzaffarpur - Sagauli 100.6 km,Railways,cao/con/north/mhx ecr mor,Bihar,1744.84,99.0,60.5,High,2.1y past original commissioning date; cost already revised +10%
618936,Jagadhari - Tajewala from Km -0.175 to 32.337 km of NH-344,Roads & Highways,nhai,Haryana,919.43,68.0,60.4,High,"17 months past original date; already rescheduled, 2.1y slip declared"
618297,Construction of 2-lane with hard shoulder of Kohima - Jessami road on NH-29 Old NH- 150 from existing Km 30.474 Near Kidwema road Chakahabama to existing Km 53.220 Near Kikruma Village Design Km 29.60 to Km 51.50 Design length-21.90 Km in the state of Nagaland Under Bharatmala Pariyojna on EPC Mode under NHO Package-II -Balance work,Roads & Highways,nhidcl,Nagaland,355.79,43.13,60.4,High,6 months past original date; needs 11.3%/month to hit current date
618196,Widening to 2 lane with Paved Shoulders of Siddipet-Elkathurthy section from Km 69/978 to km 133/619 of NH-765DG in the State of Telangana under Annual plan 2021-22 on EPC mode,Roads & Highways,morth,Telangana,578.85,85.0,60.3,High,"22 months past original date; already rescheduled, 2.2y slip declared"
701101,"Construction of New Domestic Terminal Building [Phase-I and II] and other allied structures at JPNI Airport, Patna",Aviation & Aviation Infrastructure,airport authority of india [aai],Bihar,1216.9,99.26,60.3,High,2 months past original date
618379,Widening and Up-gradation to 2- Lane with Paved Shoulder Configuration and geometric improvement from Km. 208. 000 to Km 250.000 Package-5 on Aizawl Tuipang Section of NH-54 in the State of Mizoram Package-5,Roads & Highways,nhidcl,Mizoram,752.89,95.35,60.2,High,"3.2y past original commissioning date; already rescheduled, 3.2y slip declared"
618796,Tanot -Ramgarh-Bhadasar-Jaisalmer NH-68 and BhadasarMokal-Sarkaritala up to Pakisthan Border NH-968 Pkg-BM/5,Roads & Highways,nhai,Rajasthan,830.37,100.0,60.2,High,"5.2y past original commissioning date; already rescheduled, 5.3y slip declared"
618210,Rehabilitation and upgradation of Askot-Lipulekh on EPC Basis for Phase-I Existing Km 72.00 to 107.620 Design Chainage Km 21330 to Km 56935 under Project Hirak of BRO in the state of Uttarakhand under Bharatmala Pariyojna Phase-I on EPC Mode Length-35.605 Km CA No EPC/MORT&H/HRK/01/2021-22,Roads & Highways,morth,Uttarakhand,603.92,81.17,60.2,High,"2.6y past original commissioning date; already rescheduled, 2.6y slip declared"
615915,Rourkela-Bondamunda A-Cabin 5th line 10 km Umbrella work PB57/2019-20/NR,Railways,cao/c/ser ser mor,Odisha,244.99,45.0,60.1,High,"22 months past original date; spend outruns works by 18pp; already rescheduled, 2.2y slip declared"
618242,Widening and Reconstruction to 4-lane/4-lane with service road including structures from Pokharia More at Km 47.600 Ex. Km 50.230 to Govindpur at km 62.949 Ex. Km 65.325 of Nh-419 in the State of Jharkhand on EPC mode.,Roads & Highways,morth,Jharkhand,300.46,54.54,60.1,High,6 months past original date; needs 7.5%/month to hit current date
618347,Widening to 2-lane with Hard shoulder of Churachandpur to Tuivai Section of NH- 102B from km 13.747 to km 32.835 in the State of Manipur on EPC mode under NHO Package-1B,Roads & Highways,nhidcl,Manipur,241.52,100.0,60.0,High,"4.1y past original commissioning date; already rescheduled, 4.2y slip declared"
618265,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Miranpur Katra to radhaita section of NH-730CKm.114.000 to Km 137.250pakage-III in state of Uttar Pradesh undergreen national Highway Corridor ProjectGNHCP with the loan assistance of world Bank on EPC mode.,Roads & Highways,morth,Uttar Pradesh,169.56,92.0,60.0,High,"24 months past original date; already rescheduled, 2.4y slip declared"
618290,"Construction of 2-lane with Paved shoulder of Kohima- Bypass Road Connecting NH- 39New NH-02, NH-150New NH-02, NH-61New NH-29, NH-39New NH-02 from Design Km 32.00 to Design Km 43.454Design Length-11.454 Km in the State of Nagaland under SARDP-NE on EPC Mode Package-IV",Roads & Highways,nhidcl,Nagaland,202.36,46.77,60.0,High,"4.2y past original commissioning date; already rescheduled, 4.7y slip declared; needs 10.6%/month to hit current date"
618346,Widening to 2-lane with Hard shoulder of Churachandpur to Tuivai Section of NH- 102B from km 32.835 to km 48.587 in the State of Manipur on EPC mode under NHO Package-2A,Roads & Highways,nhidcl,Manipur,232.99,100.0,60.0,High,"4.1y past original commissioning date; already rescheduled, 4.2y slip declared"
618497,Delhi Amritsar Katra Expressway Phase-II Pkg XVIII Development and Upgradation of Four lane Access Control Expressway from Design Chainage KM 530.00 to KM 545.300 Sidhra to Domel Section of NH-44,Roads & Highways,nhai,Jammu and Kashmir,975.38,70.17,59.9,High,8 months past original date
400169,Redevelopment of Linch Field,Unknown,oil and natural gas corporation limited [ongc],Gujarat,845.42,93.7,59.9,High,16 months past original date; cost already revised +34%
701344,Dhamra Haldia Pipeline Project,Unknown,gas authority of india limited [gail],West Bengal,1125.0,94.4,59.9,High,"3.7y past original commissioning date; already rescheduled, 3.8y slip declared"
616611,Sewage Treatment Plant 100MLD and Sewerage Network 288 km in Digha-Patna under Hybrid annuity based PPP mode-Namami Gange Programme,Waste & Water,national mission for clean ganga,Bihar,824.0,59.0,59.8,High,7 months past original date; needs 20.1%/month to hit current date
618967,Upgradation and Strengthening of Chenani to Nashri Section via Patnitop of NH244 from Km 0.000 to Km 39.100,Roads & Highways,nhai,Jammu and Kashmir,295.06,64.88,59.8,High,elevated risk on combined profile
619136,Rehabilitation and Upgradation of Chorma - Bairgania Section of National Highway No 227F to 2 lane with paved shoulders from Design Ch.0.000 to Ch. 34.566,Roads & Highways,nhai,Bihar,628.65,100.0,59.8,High,6 months past original date
618785,4/6L Greenfield LudhianaRupnagar highway from Jn. with NE-5 village near to ManewalLudhiana to Jn. with NH-205 near Bheora Village Rupnagar from Km 66.0 to Km 91.0 i/c spur to Kharar from Km 0.0 to Km 19.5 with Ludhiana bypass of NH-205K Pkg-3,Roads & Highways,nhai,Punjab,1815.13,80.25,59.7,High,17 months past original date; cost already revised +21%
612128,Hostel blocks & dining hall block,Education,"indian institute of technology, mandi",Himachal Pradesh,166.66,93.0,59.7,High,4 months past original date
615337,Additional Transmission System for evacuation of Power from Bhadla-III PS as part of Rajasthan REZ Phase III Scheme [20 GW] [SPV Name POWERGRID Bhadla-III Power Transmission Limited],Unknown,power grid corporation of india limited [powergrid],Rajasthan,369.0,87.1,59.7,High,5 months past original date; needs 6.3%/month to hit current date
617991,"Rehabilitation and up-gradation of NH-167 from Km 14/900 to Km70/000 Design Ch. 14/900 to 69/700 Chintakunta to Adoni section to two lane with paved shoulders in the State of Andhra Pradesh under Corridor Approach through Engineering, Procurement",Roads & Highways,morth,Andhra Pradesh,290.15,91.9,59.7,High,"7.2y past original commissioning date; already rescheduled, 7.6y slip declared"
618830,4L from Km 147.450 Bhogu to Km 196.870 Sankha on NH-75 Sec-III,Roads & Highways,nhai,Jharkhand,1652.09,76.95,59.6,High,8 months past original date
618533,Barwa Adda Km. 398.240 to Panagarh Km. 521.120,Roads & Highways,nhai,"Multi-States (Jharkhand, West Bengal)",1568.22,100.0,59.6,High,"9.8y past original commissioning date; already rescheduled, 9.9y slip declared"
706724,Guwahati Airport New Integrated Terminal Building Construction Project,Aviation & Aviation Infrastructure,adani airport holdings limited,Assam,2520.0,99.5,59.6,High,16 months past original date; cost already revised +47%
618580,Gohana - Sonipat PKG-2,Roads & Highways,nhai,Haryana,1957.44,97.86,59.5,High,"4.0y past original commissioning date; already rescheduled, 4.0y slip declared; cost already revised +53%"
618629,Nandigama Bypass and Kanchikacherla bypass,Roads & Highways,nhai,Andhra Pradesh,444.58,98.47,59.5,High,"7.1y past original commissioning date; already rescheduled, 7.3y slip declared"
618380,Widening and Up-gradation to 2- Lane with Paved Shoulder Configuration and geometric improvement from Km. 125. 000 to Km 166 Package-3 on Aizawl Tuipang Section of NH-54 in the State of Mizoram Package-3,Roads & Highways,nhidcl,Mizoram,867.09,97.51,59.5,High,"3.2y past original commissioning date; already rescheduled, 3.2y slip declared"
705764,Nimach-Badi Sadri NL Project 48 km,Railways,caoc/nwr nwr mor,"Multi-States (Madhya Pradesh, Rajasthan)",895.67,60.0,59.5,High,4 months past original date; cost already revised +81%
618762,Itarsi Km. 63.000 to Betul Km. 137.000 of NH-69 in Madhya Pradesh,Roads & Highways,nhai,Madhya Pradesh,788.33,100.0,59.4,High,"6.4y past original commissioning date; already rescheduled, 6.5y slip declared"
