State,Sector,Sl No,Project Name,Agency Name,Project Code,Date of Approval (MM/YYYY),Date of Commissioning Original,Date of Commissioning Revised,Date of Commissioning Anticipated,Cost Original,Cost Revised,Cost Anticipated,Cumulative Expenditure in Rs. Crore,Physical Progress (%)
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1439,CONSTRUCTION OF SIX LANE ELEVATED CORRIDOR FROM KM.7.950 (UPPAL) TO KM.14.200 OF NH-163 TO DE-CONGES,MoRTH,N24000994,3-2018,7/2020,N.A.,2/2026,626.76,N.A.,626.76,287.56,45.30
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1440,REHABILITATION AND UP- GRADATION TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/0 TO 72/6 OF NH-365 (NAKR,MoRTH,N24000996,1-2017,10/2019,N.A.,10/2019,605.08,N.A.,605.08,416.50,99.84
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1441,REHABILITATION AND UP GRADATION FROM KM. 121/0 TO 154/0 OF NAKAREKAL ? MALLAMPALLY SECTION OF NH- 365,MoRTH,N24000997,3-2018,7/2019,N.A.,7/2019,192.67,N.A.,192.67,179.25,92.00
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1442,WIDENING AND STRENGTHENING/ RECONSTRUCTION OF EXISTING PAVEMENT TO FOUR ALNE WITH PAVED SHOULDERS FR,MoRTH,N24000998,1-2019,,N.A.,,193.19,N.A.,249.72,230.79,95.00
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1443,CONSTRUCTION OF 4-LANE ACCESS CONTROLLED GREENFIELD HIGHWAY SECTION ON NH-163G (KHAMMAM- VIJAYAWADA),NHAI,N24002190,3-2023,8/2026,N.A.,8/2026,983.00,N.A.,983.00,0.00,6.25
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1444,KHAMMAM-DEVARAPALLE PKG I [4L ACCESS CONTROLLED (GREENFIELD) FROM THALLAMPADU VILLAGE TO SOMAVARAM,NHAI,N24001482,8-2022,10/2024,N.A.,10/2024,772.11,N.A.,772.11,514.73,74.30
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1445,KHAMMAM DEVARAPALLE PKG II 4L ACCESS CONTROLLED (GREENFIELD) FROM SOMAVARAM VILLAGE TO CHINTAGUDEM V,NHAI,N24001483,2-2022,9/2024,N.A.,9/2024,637.11,N.A.,637.11,398.77,80.63
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1446,KHAMMAM-DEVARAPALLE PKG III [4L ACCESS CONTROLLED (GREENFIELD) FROM CHINTAGUDEM VILLAGE TO RECHERLA,NHAI,N24001484,9-2022,2/2024,Dec-24,12/2024,804.69,N.A.,804.69,509.98,84.89
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1447,4L OF KODAD (DESIGN KM 0.00/EXISTING KM 185.00 OF NH- 65) TO KHAMMAM (DESIGN KM 31.800/EXISTING KM 29,NHAI,N24001522,1-2021,1/2024,Dec-24,12/2024,"1,307.95",N.A.,"1,307.95",707.25,99.79
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1448,"6 LANING OF EXISTING 4-LANE STRETCH FROM KALKALLU AT KM.454+000 TO GUNDLA POCHAMPALLY AT KM.471+000,",NHAI,N24001555,3-2022,1/2025,N.A.,1/2025,955.49,N.A.,955.49,226.99,35.96
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1449,6L OF EXISTING 4L FROM GUNDLAPOCHAMPALLY TO BOWENPALLY FROM KM 471.300 TO KM 481.331 OF NH-44,NHAI,N24001556,12-2021,7/2024,N.A.,7/2024,521.53,N.A.,521.53,240.45,48.30
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1450,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF JULEKAL VILLAGE TO DINNEDEVARAPADU VILLAGE FROM KM 242.20,NHAI,N24001625,1-2022,1/2025,N.A.,7/2025,"1,227.57",N.A.,"1,227.57",288.58,43.66
TELANGANA,ROAD TRANSPORT AND HIGHWAYS,1451,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF NANDINNE VILLAGE TO JULEKAL VILLAGE FROM KM 202.900 TO KM,NHAI,N24001626,2-2022,1/2025,N.A.,1/2025,972.06,N.A.,972.06,408.48,60.60
TRIPURA,PETROLEUM,1452,"GRASS ROOT RAIL FED DEPOT AT SEKERKOTE, AGARTALA AS RESITEMENT OF EXISTING DHARMANAGAR DEPOT",IOCL,N16000495,6-2022,8/2025,Sep-25,9/2025,656.00,N.A.,656.00,383.51,80.12
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1453,IMPROVEMENT AND WIDENING TO 2-LANE WITH EARTHEN PAVED SHOULDER FROM UDAIPUR TO SRIMANTAPUR,NHIDCL,N24001914,5-2023,11/2024,N.A.,9/2025,195.95,N.A.,195.95,37.10,38.44
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1454,4 LANE WITH PAVED SHOULDER AGARTALA BYPASS (WESTERN SIDE) CONNECTING NH-8,NHIDCL,N24002132,3-2023,3/2027,N.A.,3/2027,"2,026.05",N.A.,"2,026.05",18.44,6.12
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1455,REHABILITATION AND UPGRADATION OF ROAD FROM KM 0.00 TO KM 18.600 OF KUMARGHAT-KAILASHAHAR SECTION,NHIDCL,N24001263,6-2020,1/2022,Feb-24,12/2024,277.50,302.02,302.02,260.38,99.94
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1456,REHABILITATION AND UP- GRADATION OF ROAD FROM DESIGN KM 25.250 TO KM 36.460 (TOTAL LENGH: 11.210 KM),NHIDCL,N24002159,2-2020,3/2026,N.A.,3/2026,174.43,N.A.,174.43,7.56,15.60
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1457,IMPROVEMENT AND WIDENING TO 2-LANE WITH PAVED SHOULDER OF ROAD FROM KM 101.300 TO KM 127.319 (TOTAL,NHIDCL,N24002160,1-2024,7/2026,N.A.,7/2026,431.78,N.A.,431.78,46.60,21.84
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1458,KHOWAI ?TELIAMURA-AMARPUR- HARINA-SABROOM PACKAGE-2,NHIDCL,N24002161,1-2024,9/2026,N.A.,9/2026,657.21,N.A.,657.21,8.31,5.00
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1459,KHOWAI ?TELIAMURA-AMARPUR- HARINA-SABROOM PACKAGE-3,NHIDCL,N24002162,1-2024,9/2026,N.A.,9/2026,670.90,N.A.,670.90,0.00,-
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1460,KAILASHAHAR TO KHOWAI PKG-4,NHIDCL,N24001309,1 1 - 2 0 2 0,6 / 2 0 2 2,Oct-23,11/2024,159.13,171.50,171.50,84.33,100.00
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1461,2-LANING FROM JOLAIBARI - BELONIA,NHIDCL,N24001317,6-2020,1/2022,N.A.,3/2025,201.99,N.A.,287.47,144.07,98.00
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1462,CHAMPAK NAGAR TO KHAYERPUR SECTION (DESIGN KM 242+500 TO KM 261+610),NHIDCL,N24002205,12-2023,9/2026,N.A.,9/2026,920.66,N.A.,920.66,63.55,18.20
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1463,MANU-SIMLUNG ( PKG 4),NHIDCL,N24001363,3 - 2 0 2 1,1 2 / 2 0 2 2,Mar-24,12/2025,354.79,N.A.,354.79,34.08,59.00
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1464,KHOWAI ?TELIAMURA-AMARPUR- HARINA-SABROOM SECTION PKG- 4,NHIDCL,N24002228,1-2024,12/2026,N.A.,12/2026,726.90,N.A.,726.90,0.00,-
TRIPURA,ROAD TRANSPORT AND HIGHWAYS,1465,2 LANING FROM MANU-SIMLUNG PKG-2,NHIDCL,N24001542,2-2022,1/2025,May-25,5/2025,456.88,N.A.,456.88,117.39,48.94
UTTAR PRADESH,CIVIL AVIATION,1466,"CCS INTERNATIONAL AIRPORT , LUCKNOW",AAI,N04000077,6-2018,9/2021,Oct-26,10/2026,"1,383.00","1,938.00","3,291.81","2,622.42",79.66
UTTAR PRADESH,CIVIL AVIATION,1467,"VARANASI: DEVELOPMENT OF LAL BAHADUR SHASTRI INTERNATIONAL AIRPORT, VARANASI.",AAI,N04000114,7-2024,7/2027,N.A.,7/2027,"2,869.65",N.A.,"2,869.65",209.60,9.00
UTTAR PRADESH,CIVIL AVIATION,1468,"PRAYAGRAJ AIRPORT - CONSTRUCTION OF NEW TERMINAL BUILDING, SECOND LINK TAXI TRACK, APRON EXPANSION,",AAI,N04000102,5-2023,11/2024,Jun-25,6/2025,185.75,274.38,274.38,182.90,87.00
UTTAR PRADESH,CIVIL AVIATION,1469,AGRA: DEVELOPMENT OF NEW CIVIL ENCLAVE AT AGRA AIRPORT.,AAI,N04000113,6-2024,7/2026,N.A.,7/2026,579.00,N.A.,579.00,41.93,10.40
UTTAR PRADESH,CIVIL AVIATION,1470,DEVELOPMENT OF AYODHYA AIRPORT PHASE-01,AAI,N04000094,3-2021,12/2022,Apr-25,4/2025,242.14,328.00,358.00,344.58,99.90
UTTAR PRADESH,COAL,1471,KHADIA EXPANSION OCP,NCL,N06000208,6 - 2 0 2 1,3 / 2 0 2 5,N.A.,3/2027,491.67,N.A.,491.67,138.70,9.21
UTTAR PRADESH,COAL,1472,NEYVELI UTTAR PRADESH POWER PROJECT LIMITED 1980 MW,NLC,N06000152,7-2016,11/2021,Jun-25,10/2025,"17,237.00","21,780.94","21,780.94","19,667.77",89.60
UTTAR PRADESH,HOME AFFAIRS,1473,CONSTRUCTION OF 683 VARIOUS TYPE FAMILY QUARTERS AT GROUP CENTRE CRPF CHANDAULI,CPWD FOR MHA,N45000003,5-2019,1/2022,Mar-23,3/2023,199.31,N.A.,199.31,86.49,85.00
UTTAR PRADESH,PETROLEUM,1474,60 KTA POLYPROPYLENE PROJECT,GAIL,N16000429,3-2019,4/2024,Apr-24,6/2025,910.56,"1,299.02","1,299.02",950.40,95.00
UTTAR PRADESH,PETROLEUM,1475,AUGMENTATION OF FACILITIES AT MATHURA BITUMEN PLANT,IOCL,N16000505,4-2022,4/2025,Dec-26,12/2026,260.12,N.A.,260.12,1.03,25.00
UTTAR PRADESH,PETROLEUM,1476,GRASS-ROOT TERMINAL AT MIRZAPUR UTTAR PRADESH,IOCL,N16000506,9-2022,6/2026,N.A.,11/2026,980.45,N.A.,980.45,177.07,69.40
UTTAR PRADESH,PETROLEUM,1477,"CITY GAS DISTRIBUTION PROJECTS AT LAKHIMPUR KHERI , SITAPUR, BAHRAICH, SHRAVASTI,BALRAMPUR,",BPCL,N16000525,12-2022,6/2030,N.A.,6/2030,"16,654.00",N.A.,"16,654.00",477.21,9.30
UTTAR PRADESH,POWER,1478,"SINGRAULI SUPER THERMAL POWER PROJECT, STAGE-III (2X800 MW)",NTPC,N18000382,3-2024,2/2030,N.A.,2/2030,"17,195.31",N.A.,"17,195.31","1,300.60",0.50
UTTAR PRADESH,POWER,1479,KHURJA SUPER THERMAL POWER PROJECT,THDCIL,N18000272,3-2019,9/2023,N.A.,6/2025,"11,089.42",N.A.,"13,276.16","12,211.23",95.00
UTTAR PRADESH,RAILWAYS,1480,VARANASI-MODHOSINGH- ALLAHABAD DOUBLING,RVNL,N22000401,4-2015,3/2022,N.A.,12/2024,943.60,N.A.,"2,018.23","1,780.22",-
UTTAR PRADESH,RAILWAYS,1481,BURHWAL - GONDA - 3RD RUNNING LINE.,NER,N22000468,4-2016,,N.A.,9/2025,602.50,N.A.,"1,117.80","1,092.11",48.00
UTTAR PRADESH,RAILWAYS,1482,ALIGARH-HARDUAGANJ FLYOVER (22 KM),NCR,N22000545,4-2020,6/2026,N.A.,6/2026,"1,456.89","1,244.13","1,456.89",10.14,8.00
UTTAR PRADESH,RAILWAYS,1483,LALITPUR - BIRARI WITH FLYOVER AT LALITPUR,NCR,N22000546,3-2017,12/2024,Jun-25,6/2025,260.00,356.00,356.00,181.47,55.00
UTTAR PRADESH,RAILWAYS,1484,MATHURA - VRINDAVAN (11 KM),NCR,N22000612,8 - 2 0 2 2,6 / 2 0 2 5,N.A.,6/2025,402.88,N.A.,402.88,0.00,-
UTTAR PRADESH,RAILWAYS,1485,DOMINGARH - GORAKHPUR - GORAKHPUR CANTT - KUSUMHI - 3RD RUNNING LINE (21.15 KM),NER,N22000613,11-2016,6/2024,N.A.,7/2025,186.85,N.A.,500.37,464.91,86.00
UTTAR PRADESH,RAILWAYS,1486,"SHAHGANJ-BHATNI-PHEPHNA- INDARA, MAU-SHAHGANJ (EXCL. MAU-INDARA) PATCH DOUBLING.",NER,N22000470,4-2016,12/2019,N.A.,5/2025,"1,177.96",N.A.,"2,050.00","2,042.60",80.50
UTTAR PRADESH,RAILWAYS,1487,ALIGARH-DAUD KHAN - 3RD LINE 6.9 KM AND CONSTRUCTION OF FLYOVER AT DAUD KHAN,NCR,N22000562,4-2019,12/2025,N.A.,12/2025,451.99,779.49,779.49,99.70,38.00
UTTAR PRADESH,RAILWAYS,1488,BAHRAICH - NANPARA - NEPALGANJ (56.15 KM),NER,N22000566,7-2020,12/2024,N.A.,6/2025,950.00,N.A.,341.66,300.63,21.50
UTTAR PRADESH,RAILWAYS,1489,JHANSI MANIKPUR AND KHAIRAR BHIMSEN DOUBLING,NCR,N22000495,3-2018,3/2023,N.A.,3/2027,"4,329.53",N.A.,"4,329.53","1,702.93",35.00
UTTAR PRADESH,RAILWAYS,1490,JHANSI BINA DOUBLING,NCR,N22000496,9 - 2 0 1 6,3 / 2 0 2 1,Mar-27,3/2027,"2,001.00",N.A.,"2,001.00","1,699.31",85.00
UTTAR PRADESH,RAILWAYS,1491,MATHURA-JHANSI-3RD LINE (273.80 KM),RVNL,N22000501,6-2016,12/2023,N.A.,12/2024,"3,677.76",N.A.,"5,190.26","5,046.07",-
UTTAR PRADESH,RAILWAYS,1492,RAMNA - SINGRAULI DOUBLING,ECR,N22000417,8 - 2 0 1 5,3 / 2 0 2 0,N.A.,1/2025,"2,436.21","2,880.40","2,880.40","3,067.25",95.00
UTTAR PRADESH,RAILWAYS,1493,KARAILA ROAD - SHAKTINAGAR DOUBLING,ECR,N22000419,8-2015,3/2019,N.A.,12/2024,528.57,762.97,762.97,807.05,100.00
UTTAR PRADESH,RAILWAYS,1494,BAHRAICH SRAVASTI BALRAMPUR (TULSIPUR),NER,N22000569,10-2018,10/2030,N.A.,3/2028,"1,600.00",N.A.,"4,939.78","1,079.60",5.00
UTTAR PRADESH,RAILWAYS,1495,ALLAHABAD-BAMHRAULI - 4TH LINE (10 KM) WITH FLY-OVER AT SUBEDARGANJ,NCR,N22000563,4-2019,3/2026,N.A.,3/2026,494.11,N.A.,494.11,42.61,42.00
UTTAR PRADESH,RAILWAYS,1496,BHANDAI - FLYOVER FOR ETAWAH BOUND DOWN TRAINS,NCR,N22000564,4-2019,12/2025,N .A.,3/2026,187.21,N.A.,250.17,2.72,8.00
UTTAR PRADESH,RAILWAYS,1497,SAHJANWA - DOHRIGHAT,NER,N22000565,8 - 2 0 1 9,3 / 2 0 2 9,N.A.,12/2027,371.77,N.A.,"1,319.75",551.74,2.50
UTTAR PRADESH,RAILWAYS,1498,JANGHAI PRATAPGARH AMETHI DOUBLING,NR,N22000583,11-2017,3/2025,N.A.,12/2025,701.98,N.A.,"1,100.00",21.80,60.00
UTTAR PRADESH,RAILWAYS,1499,BARABANKI MALHAUR 3RD AND 4TH LINE (32.84 KM),NR,N22000590,1-2019,3/2025,N.A.,12/2025,323.85,N.A.,407.00,5.17,56.00
UTTAR PRADESH,RAILWAYS,1500,DOUBLING BETWEEN JAUNPUR JN-ZAFFARABAD (6.28 KM),NR,N22000591,3-2023,12/2026,N.A.,12/2026,177.33,N.A.,177.33,0.32,-
UTTAR PRADESH,RAILWAYS,1501,JANGHAI-PHAPHAMAU - DOUBLING WITH ELECTRIFICATION (46.79 KM),RVNL,N22000596,11-2018,3/2025,N.A.,3/2025,357.48,N.A.,409.38,362.09,-
UTTAR PRADESH,RAILWAYS,1502,BHATNI - AUNRIHAR WITH ELECTRIFICATION (125 KM) (EXCL INDARA - MAU (116.95 KM)),RVNL,N22000598,5-2018,3/2024,N.A.,2/2025,"1,177.96",N.A.,"2,529.46","1,636.33",-
UTTAR PRADESH,RAILWAYS,1503,SURFACE TRIANGLE LINE BETWEEN BHADURA STATION AND NEW CROSSING STN KARMA DOUBLING,ECR,N22000525,10-2022,10/2027,N.A.,10/2027,199.96,N.A.,199.96,55.09,-
UTTAR PRADESH,RAILWAYS,1504,MUGHALSARAI - ALLAHABAD - 3RD LINE,NCR,N22000544,8-2019,12/2026,N.A.,12/2026,"2,390.00",N.A.,"2,390.00",83.10,55.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1505,4L SPUR OF SHAMLI- MUZZAFARNAGAR CONNECTING NH-709AD (PANIPAT-SHAMLI- MUZAFFARNAGAR) AND NH-58 (MEERUT,NHAI,N24001726,1-2023,8/2024,N.A.,8/2024,391.26,N.A.,391.26,14.12,80.30
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1506,"IMPROVEMENT AND UP- GRADATION OF EXISTING ROAD TO 2/4L PS FROM KM 40.000 TO 88.750, START OF KHUTAR B",NHAI,N24001727,3-2022,2/2025,N.A.,2/2025,762.62,N.A.,762.62,524.54,91.25
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1507,"IMPROVEMENT AND UP- GRADATION OF EXISTING ROAD TO 4L PS FROM KM 175.080 TO 229.070, FROM END OF HARDO",NHAI,N24001728,12-2021,7/2025,N.A.,1/2025,"1,138.81",N.A.,"1,138.81",440.25,99.82
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1508,4L SPUR OF PANIPAT - SHAMLI CONNECTING NH-709AD (PANIPAT ? SHAMLI ? MUZAFFARNAGAR) AND NH-709A (KARN,NHAI,N24001729,8-2022,4/2024,N.A.,5/2025,326.79,N.A.,329.79,109.08,96.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1509,4L FROM GAJU VILLAGE AT KM 32.982 TO DEVINAGAR BYPASS (END) AT KM 208.000 OF NH 530B (PKG 1C),NHAI,N24001730,12-2021,1/2025,N.A.,3/2025,"1,384.79",N.A.,"1,384.79",657.94,97.98
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1510,6L GREENFIELD KANPUR - LUCKNOW (EXPRESSWAY) PKG II FROM KM. 28.500 TO KM. 73.744,NHAI,N24001731,12-2021,5/2025,May-25,5/2025,"2,470.64",N.A.,"2,335.00",691.28,83.37
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1511,"IMPROVEMENT AND UP- GRADATION OF EXISTING ROAD TO 4L PS FROM KM 229.070 TO 260.800, END OF HARDOI DIS",NHAI,N24001732,12-2021,10/2024,N.A.,4/2025,540.97,N.A.,540.97,263.36,79.48
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1512,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF JUNCTION OF EPE (VILL.- MAVIKALAN) TO VILL.-LOHADDA FROM K,NHAI,N24001733,3-2022,8/2024,N.A.,5/2025,"1,602.48",N.A.,"1,602.48",410.69,90.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1513,6L ACCESS CONTROL GREENFIELD HIGHWAY OF VILL- LOHADDA TO VILL-KARAUNDA MAHAJAN FROM KM. 27.000 TO KM.,NHAI,N24001734,3-2022,8/2024,N.A.,5/2025,"1,335.45",N.A.,"1,335.45",420.84,77.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1514,6L ACCESS CONTROL GREENFIELD HIGHWAY OF VILL- KHYAWARI TO VILL-LATIFPUR AT SAHARANPUR BYPASS FROM KM,NHAI,N24001735,3-2022,8/2024,N.A.,5/2025,"1,428.19",N.A.,"1,428.19",486.92,83.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1515,6L ACCESS CONTROL GREENFIELD HIGHWAY OF VILL- KARAUNDA MAHAJAN TO VILL- KHYAWARI FROM KM. 56.500 TO K,NHAI,N24001736,1-2022,8/2024,N.A.,5/2025,"1,159.96",N.A.,"1,159.96",510.48,98.69
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1516,"4LPS OF MUZAFFARNAGAR TO MIRANPUR SECTION OF NH- 709AD, PKG-III",NHAI,N24001737,11-2021,4/2024,N.A.,4/2024,923.15,N.A.,923.15,455.61,98.25
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1517,"2LPS OF BIJNOR TO KOTAWALI SECTION OF NH-709AD, PKG-IV",NHAI,N24001738,9-2021,10/2023,Dec-24,12/2024,300.79,N.A.,300.79,122.56,73.22
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1518,REHABILITATION and UPGRADATION FROM 2 LANE TO 4 LANE OF NH STRETCH UNDER BHARATMALA PARIYOJANA FOR U,NHAI,N24001739,10-2019,11/2023,Dec-24,12/2024,"1,779.83",N.A.,"2,200.00","1,066.00",99.80
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1519,"4L OF SHAMLI BYAPSS- SAHARANPUR FROM KM 92.2 TO KM 155.025 SECTION OF NH-709B, PKG-II",NHAI,N24001744,5-2019,11/2022,N.A.,5/2025,779.17,N.A.,779.17,64.10,96.45
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1520,KANPUR LUCKNOW EXPRESSWAY PKG-1 CONSTRUCTION OF 6-LANE TO EIGHT LANE OF KANPUR LUCKNOW EXPRESSWAY (N,NHAI,N24001745,12-2021,7/2025,Jul-25,7/2025,"1,972.10",N.A.,"1,936.00",431.50,58.36
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1521,2-LANE EXISTING RAMPUR BYPASS OF RAMPUR TO BE DEVELOPED TO 4-LANE ON EPC MODE IN THE STATE OF UTTAR,NHAI,N24001746,3-2021,4/2024,Jun-25,6/2025,364.47,N.A.,364.47,202.47,89.26
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1522,4 LANING OF NAJIBABAD BYPASS OF NH-119 FROM KM. 105.423 TO KM. 118.373 (EXCLUDING 2.45 KM. OF NH-74,NHAI,N24001753,2-2022,6/2024,Apr-25,4/2025,570.98,578.02,578.02,372.94,94.11
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1523,SPUR OF MEERUT-GARH- MUKTESHWAR SECTION(NH- 709A) CONNECTING NH-119 AND NH-58 BYPASSING MEERUT TOWN,NHAI,N24001754,1-2022,10/2024,N.A.,10/2024,953.79,N.A.,953.79,384.66,64.85
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1524,4-LANING OF MEERUT NAJIBABAD SECTION FROM KM. 11.500 TO KM 39.250 AND KM 86.590 TO KM. 112.545.IN TH,NHAI,N24001755,10-2019,3/2023,Dec-24,12/2024,"1,936.68",N.A.,"2,458.03","1,380.90",98.80
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1525,4 LANE CONNECTOR FROM DELHI MEERUT EXPRESSWAY KM 50.000 TO KM 8.520 OF NH 235 IN THE STATE OF UTTAR,NHAI,N24001772,8-2021,3/2024,Dec-24,12/2024,"1,147.26",N.A.,"1,147.26",81.34,55.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1526,"4L BYPASSES FOR JAGATPUR, B4ABUGANJ, UNCHAHAR, ALAPUR BYPASS, AND SAI RIVER BRIDGE OF RAEBARELI- PRA",NHAI,N24001815,12-2022,11/2024,N.A.,11/2024,"1,699.00","1,078.00","1,699.00",64.39,98.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1527,VARANASI RING ROAD (PKG-II) CONNECTING SANDAHA VILLAGE (KM 11.70 / NH-29) WITH REVASA VILLAGE (KM 81,NHAI,N24001826,2-2019,2/2022,Dec-24,12/2024,927.77,N.A.,"1,603.00","1,202.77",79.45
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1528,SIX LANE ACCESS CONTROLLED OF DELHI SAHARANPUR HIGHWAY FROM DELHI UP BORDER TO EPE JUNCTION CH.14.75,NHAI,N24001830,6-2020,11/2023,Dec-24,12/2024,"2,002.79",N.A.,"2,002.79","1,989.85",99.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1529,4L FROM MATHURA BYPASS (START) AT EXISTING KM. 154.20 OF NH-44 TO GAJU VILLAGE AT KM 32.982 OF NH-53,NHAI,N24001851,1-2022,3/2025,N.A.,3/2025,"1,738.20",N.A.,"1,738.20",742.13,65.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1530,6L OF AGRA BYPASS (NORTHERN) CONNECTING KM. 174.500 OF NH-2 (NEW NH-19) TO KM. 141.000 OF YAMUNA EXP,NHAI,N24001852,10-2021,2/2025,N.A.,2/2025,957.62,N.A.,957.62,832.80,86.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1531,CONSTRUCTION OF LEFT OUT PORTION OF AGRA INNER RING ROAD CONNECTING VILLAGE DEORI TO NH-44 VILLAGE B,NHAI,N24001853,10-2021,9/2024,Mar-25,3/2025,772.05,N.A.,772.05,593.39,67.50
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1532,CONSTRUCTION OF 4-LANE GREEN FIELD HIGHWAY FROM KM. 35.000 TO KM. 49.155 OF NH- 731A WITH PAVED SHOUL,MoRTH,N24001929,1-2022,10/2025,N.A.,10/2025,697.66,N.A.,697.66,301.72,83.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1533,CONSTRUCTION OF RING ROAD FOR RAEBARELI CITY (PHASE -I) ON EASTERN SIDE OF NH 24B,MoRTH,N24000331,12-2019,4/2022,N.A.,6/2025,282.41,N.A.,319.96,274.75,88.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1534,BALANCE WORKS OF 4-LANNING OF RAMPUR-KATHGODAM SECTION OF NH-87 (NEW NH NO. 09) FROM KM. 0.000 (KM 1,NHAI,N24001992,8-2022,2/2024,Apr-25,4/2025,199.31,199.38,199.38,134.71,85.10
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1535,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDER HIGHWAY FROM DESIGN CH.0.000 TO CH.49.2OO OF NH- 731B ON,MoRTH,N24001996,3-2022,11/2025,N.A.,11/2025,640.18,602.76,602.76,468.28,76.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1536,CONSTRUCTION OF SHOHRATGARH BYPASS ON NH- 730 UNDER EPC MODE IN THE STATE OF UTTAR PRADESH,MoRTH,N24001997,10-2022,5/2025,N.A.,5/2025,189.31,N.A.,189.31,56.13,20.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1537,4-LANNING OF HARIDWAR- NAGINA SECTION OF NH 74 FROM (KM 204.300 OF NH 58) TO KM 73.00,NHAI,N24000564,3-2016,7/2020,Jun-25,6/2025,"1,408.00","1,659.12","1,659.12","1,296.98",86.39
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1538,IMPROVEMENT AND UPGRADATION TO TWO LANE WITH PAVED SHOULDER CONFIGURATION FROM EXISTING KM 90.00 TO,MoRTH,N24002015,11-2021,6/2025,N.A.,6/2025,403.36,328.49,403.36,130.44,58.00
UTTAR PRADESH,ROAD TRANSPORT AND HIGHWAYS,1539,CONSTRUCTION OF PRATAPGARH BYPASS (EXTENSION) CONNECTING NH- 31 TO NH-330,MoRTH,N24002016,10-2022,6/2025,N.A.,6/2025,225.17,N.A.,225.17,95.68,51.00
